specObjID,bestobjid,oiii_5007_flux,h_beta_flux,nii_6584_flux,h_alpha_flux,elliptical,spiral,other
2979184005208893440,587742061073268866,9.762273,44.69965,60.00507,171.802,0.500999987125397,0.445999998599291,0.0529999984428287
798388690148681728,587731514228080766,29.68846,105.3421,172.9726,478.5018,0.722000002861023,0.167000003159046,0.111000001430511
2259763359811397632,587738947749609551,28.06302,74.02293,116.5587,337.5441,0.620999991893768,0.171999998390675,0.207000002264977
1943420939584694272,587736813135331624,39.09349,108.1736,116.1399,378.7596,0.532999992370605,0.299999997019768,0.166000001132488
752272697857173504,587727179538694354,101.9016,131.2941,169.5445,559.4474,0.481000006198883,0.370000004768372,0.148000001907349
752272697857173504,587727179538694354,101.9016,131.2941,169.5445,559.4474,0.481000006198883,0.370000004768372,0.148000001907349
3091756949318952960,587742609727225967,6.515726,34.40337,46.37587,131.0246,0.35699999332428,0.641999997198582,0
466276250076342272,587731514230964358,209.5726,133.8858,120.8586,482.0072,0.615000009536743,0.230000000447035,0.153999999165535
466276250076342272,587731514230964358,209.5726,133.8858,120.8586,482.0072,0.615000009536743,0.230000000447035,0.153999999165535
466276250076342272,587731514230964358,209.5726,133.8858,120.8586,482.0072,0.615000009536743,0.230000000447035,0.153999999165535
480894806906660864,587724198821232756,1.742659,18.98726,32.14133,88.68459,0.519999980926514,0.38000001013279,0.0999999977648258
946971746576132096,588010880369361006,259.8165,192.623,154.2179,701.6588,0.470999985933304,0.334000006318092,0.195999998599291
1191214238346012672,587733432457298161,22.31406,110.8119,228.5144,542.404,0.709999978542328,0.160999994724989,0.128999993205071
1191214238346012672,587733432457298161,22.31406,110.8119,228.5144,542.404,0.709999978542328,0.160999994724989,0.128999993205071
1191214238346012672,587733432457298161,22.31406,110.8119,228.5144,542.404,0.709999978542328,0.160999994724989,0.128999993205071
1478359675928864768,587731890041061604,126.166,216.9953,280.5497,938.4907,0.560000002384186,0.159999996423721,0.280000001192093
1494154160310872064,587735694841610284,125.6507,247.3951,419.6904,1223.821,0.537999987602234,0.230000000447035,0.231000006198883
351344570946054144,587722982298419532,17.16516,72.10314,178.8131,393.3631,0.666999995708466,0.211999997496605,0.120999999344349
368183051919845376,587725039015690317,21.11336,66.61661,98.30869,287.0417,0.541999995708466,0.332999996840954,0.125
1070735524563544064,587729385539305509,1389.333,735.6362,528.1434,2641.415,0.360000014305115,0.519999988377094,0.119999997317791
1070735524563544064,587729385539305509,1389.333,735.6362,528.1434,2641.415,0.360000014305115,0.519999988377094,0.119999997317791
1070735524563544064,587729385539305509,1389.333,735.6362,528.1434,2641.415,0.360000014305115,0.519999988377094,0.119999997317791
1070735524563544064,587729385539305509,1389.333,735.6362,528.1434,2641.415,0.360000014305115,0.519999988377094,0.119999997317791
1576427603319875584,588018091613618328,72.34885,110.3532,121.8958,476.511,0.479999989271164,0.280000001192093,0.239999994635582
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533
457131885336750080,587731511539793980,778.2203,297.799,402.0288,1010.586,0.5,0.184000000357628,0.316000014543533
457151402540558336,588015508211368054,44.69085,134.5463,227.7862,571.0497,0.39300000667572,0.285000011324883,0.321000009775162
463902685272238080,588015508753612950,-9.855812,45.38552,63.18709,196.9284,0.418999999761581,0.488000011071563,0.0930000022053719
1452547814893578240,587732483835494515,177.5165,208.4975,220.0161,821.6442,0.441000014543533,0.175999999046326,0.381999999284744
2257440091708352512,587738574072512544,27.45062,203.9022,431.528,1082.817,0.685999989509583,0.114000000059605,0.200000002980232
2257440091708352512,587738574072512544,27.45062,203.9022,431.528,1082.817,0.685999989509583,0.114000000059605,0.200000002980232
2483897436129486848,587739386353090831,10.23268,34.1306,41.37028,130.9438,0.697000026702881,0.272999994456768,0.0299999993294477
3341711407484790784,587739814781452645,136.3156,395.7529,695.4694,1825.185,0.125,0.87500000372529,0
394081213561726976,587725590381986006,586.4791,379.2978,403.0691,1410.935,0.517000019550323,0.103000000119209,0.379000000655651
1938835438336763904,587736812596625449,47.00072,115.7091,194.1059,559.948,0.600000023841858,0.157000005245209,0.243000002577901
2419619998348634112,587739707950366866,449.6341,549.5434,656.4347,2260.409,0.256999999284744,0.200000002980232,0.543000012636185
2426452626922039296,587739630097334473,15.24248,58.21516,88.63848,222.3096,0.653999984264374,0.26800000295043,0.0769999995827675
325518972004886528,588848900452581469,841.5283,405.554,227.602,1331.69,0.524999976158142,0.136000007390976,0.33899998664856
533793687386220544,587725074992726237,8.612576,43.35365,62.15654,184.9249,0.474000006914139,0.473999999463558,0.0529999993741512
997551755455653888,588013382210027624,56.32823,55.29805,57.99252,204.2514,0.777999997138977,0.0740000009536743,0.148000001907349
1535866887387244544,588017627760754873,24.18131,88.87003,133.4038,344.2047,0.551999986171722,0.276000000536442,0.172000005841255
2050271480075282432,587736547389931847,21.26341,63.74744,66.11411,211.4046,0.314000010490417,0.513999998569489,0.172000005841255
2053801467592075264,587736525372194848,517.3182,346.9368,376.361,1384.538,0.381999999284744,0.175999999046326,0.440999999642372
2793503697596868608,587741817861701666,632.2263,667.5779,722.0455,2696.678,0.28099998831749,0.31199998781085,0.40599998831749
2800285481391122432,587742774553215103,35.9705,121.6459,185.5397,476.9307,0.386999994516373,0.354999989271164,0.25900000333786
2893579321727805440,587745402529841727,8.725325,29.41532,39.04245,121.3358,0.0810000002384186,0.864999979734421,0.0540000014007092
2909475787172243456,587745403615903785,189.5371,277.2431,340.0906,1036.164,0.360000014305115,0.414000000804663,0.225000001490116
486433321585240064,587725774529954130,12.44031,67.93488,135.0288,409.0296,0.705999970436096,0.175999999046326,0.118000000715256
486433321585240064,587725774529954130,12.44031,67.93488,135.0288,409.0296,0.705999970436096,0.175999999046326,0.118000000715256
486433321585240064,587725774529954130,12.44031,67.93488,135.0288,409.0296,0.705999970436096,0.175999999046326,0.118000000715256
745504654300833792,587727231595577521,60.57013,82.92966,122.1185,387.449,0.437999993562698,0.467999987304211,0.0939999967813492
1032537116258625536,587729773148569829,9.187051,44.67081,76.33721,199.2332,0.514999985694885,0.332999994978309,0.151999995112419
1560500071940777984,587736584970699129,6.187434,36.39537,26.95344,176.6618,0.140000000596046,0.842999991029501,0.0179999992251396
2098730533373634560,587738066188042545,16.64664,36.96039,73.45539,199.7031,0.615000009536743,0.346000008285046,0.0379999987781048
2343092870216443904,587739152816406654,395.7407,242.6713,188.1335,989.313,0.5,0.118999999016523,0.381000004708767
427894496345221120,587734304882884859,22.92977,96.9346,232.8061,541.8801,0.833000004291534,0.0829999968409538,0.084000002592802
427894496345221120,587734304882884859,22.92977,96.9346,232.8061,541.8801,0.833000004291534,0.0829999968409538,0.084000002592802
427894496345221120,587734304882884859,22.92977,96.9346,232.8061,541.8801,0.833000004291534,0.0829999968409538,0.084000002592802
889561572672825344,588011125194424452,452.005,278.3752,171.0827,1061.992,0.46900001168251,0.343999996781349,0.186999998986721
889561572672825344,588011125194424452,452.005,278.3752,171.0827,1061.992,0.46900001168251,0.343999996781349,0.186999998986721
890715235147606016,588011218602492009,4.992518,32.73854,51.55669,138.6523,0.428999990224838,0.571000017225742,0
895195469196584960,588011219142508723,62.11848,198.7511,298.522,881.7648,0.508000016212463,0.181000001728535,0.310999987646937
2446633888877930496,587739652645191882,21.41598,126.7538,291.3048,760.4477,0.671999990940094,0.172000003047287,0.155999992974103
2446633888877930496,587739652645191882,21.41598,126.7538,291.3048,760.4477,0.671999990940094,0.172000003047287,0.155999992974103
594606301498075136,587726032795926598,7.262952,41.50396,87.21255,213.5707,0.138999998569489,0.277999997138977,0.583999998867512
594606301498075136,587726032795926598,7.262952,41.50396,87.21255,213.5707,0.138999998569489,0.277999997138977,0.583999998867512
1091092983090014208,587732484358864907,340.7954,241.713,189.1522,928.5047,0.592999994754791,0.185000002384186,0.222000002861023
1356818284191705088,588297865245950198,19.67292,43.72547,72.18062,196.7847,0.421000003814697,0.526000015437603,0.0529999993741512
1361233098322241536,588297863640121559,305.3112,273.6971,336.8232,1119.298,0.108999997377396,0.129999998956919,0.760999977588654
1608925585571080192,588017627757543516,26.15522,102.2153,162.2562,430.1968,0.589999973773956,0.229000004008412,0.180000007152557
1909686822980577280,588017704011759754,115.0429,165.7597,193.8011,598.0166,0.708999991416931,0.181999996304512,0.108999997377396
1772222586780936192,587736618790551565,61.36804,132.3588,222.1898,633.8998,0.034000001847744,0.86200001090765,0.103000000119209
2944302548640622592,587742575908618355,16.20526,38.77909,66.77563,171.2423,0.175999999046326,0.79399998486042,0.028999999165535
1595557725733939200,587736783605399703,35.265,123.8217,194.6824,524.8535,0.617999970912933,0.153999996371567,0.227999994531274
1595557725733939200,587736783605399703,35.265,123.8217,194.6824,524.8535,0.617999970912933,0.153999996371567,0.227999994531274
1380441017710307328,587734893288161358,25.32089,140.2267,301.583,827.3162,0.381000012159348,0.427999999374151,0.190000005066395
1380441017710307328,587734893288161358,25.32089,140.2267,301.583,827.3162,0.381000012159348,0.427999999374151,0.190000005066395
526965993579243520,587725074989580555,39.06121,71.59196,68.41126,271.1512,0.395999997854233,0.397000007331371,0.208000004291534
709346662518122496,588007005270639119,222.4884,164.9366,111.1245,560.5931,0.0769999995827675,0.436000008136034,0.487000003457069
970563142100740096,587732053239398474,538.0453,519.6714,666.5303,2243.143,0.483999997377396,0.129000004380941,0.386999990791082
371720731857283072,587725040628596896,15.70594,62.54663,131.1289,386.3567,0.861000001430511,0.110999997705221,0.0280000008642673
2370054271648425984,587739304216363160,115.0813,167.5308,180.4319,657.1996,0.615000009536743,0.19200000166893,0.19200000166893
457127488682747904,587731511539793980,711.6039,318.7559,381.9081,1028.231,0.5,0.184000000357628,0.316000014543533
457127488682747904,587731511539793980,711.6039,318.7559,381.9081,1028.231,0.5,0.184000000357628,0.316000014543533
457127488682747904,587731511539793980,711.6039,318.7559,381.9081,1028.231,0.5,0.184000000357628,0.316000014543533
457127488682747904,587731511539793980,711.6039,318.7559,381.9081,1028.231,0.5,0.184000000357628,0.316000014543533
457127488682747904,587731511539793980,711.6039,318.7559,381.9081,1028.231,0.5,0.184000000357628,0.316000014543533
457127488682747904,587731511539793980,711.6039,318.7559,381.9081,1028.231,0.5,0.184000000357628,0.316000014543533
457127488682747904,587731511539793980,711.6039,318.7559,381.9081,1028.231,0.5,0.184000000357628,0.316000014543533
457127488682747904,587731511539793980,711.6039,318.7559,381.9081,1028.231,0.5,0.184000000357628,0.316000014543533
457127488682747904,587731511539793980,711.6039,318.7559,381.9081,1028.231,0.5,0.184000000357628,0.316000014543533
457127488682747904,587731511539793980,711.6039,318.7559,381.9081,1028.231,0.5,0.184000000357628,0.316000014543533
457127488682747904,587731511539793980,711.6039,318.7559,381.9081,1028.231,0.5,0.184000000357628,0.316000014543533
457127488682747904,587731511539793980,711.6039,318.7559,381.9081,1028.231,0.5,0.184000000357628,0.316000014543533
457151403060652032,588015508211368054,44.47021,133.0957,231.3641,559.8532,0.39300000667572,0.285000011324883,0.321000009775162
457169825551116288,588015509284847770,173.7822,109.9215,62.16415,414.2191,0.14300000667572,0.428000003099442,0.428000010550022
457169825551116288,588015509284847770,173.7822,109.9215,62.16415,414.2191,0.14300000667572,0.428000003099442,0.428000010550022
457169825551116288,588015509284847770,173.7822,109.9215,62.16415,414.2191,0.14300000667572,0.428000003099442,0.428000010550022
462866937987229696,587731514228080766,33.77267,112.2824,171.4227,485.9585,0.722000002861023,0.167000003159046,0.111000001430511
683559271891232768,587728920058658827,233.6236,170.0221,101.6567,525.0895,0.216999992728233,0.167000006884336,0.616999998688698
916550185121769472,588011101035495538,119.8993,170.0839,219.8753,654.1054,0.39300000667572,0.53600000590086,0.0710000023245811
1169946388067280896,587733080815763617,14.74644,39.9399,56.76482,156.5933,0.467000007629395,0.433000013232231,0.100000001490116
1463687795838052352,587735343185854655,7.001486,46.5875,100.2996,229.6713,0.257999986410141,0.67799998819828,0.0640000030398369
2006416911260215296,587737809571676343,46.78345,86.36123,107.4534,329.2057,0.514999985694885,0.423999993130565,0.0610000006854534
2006416911260215296,587737809571676343,46.78345,86.36123,107.4534,329.2057,0.514999985694885,0.423999993130565,0.0610000006854534
2006416912669501440,587737809571676343,39.96669,88.40102,99.8724,328.5686,0.514999985694885,0.423999993130565,0.0610000006854534
2006416912669501440,587737809571676343,39.96669,88.40102,99.8724,328.5686,0.514999985694885,0.423999993130565,0.0610000006854534
2243980974738139136,587739304760180913,62.54183,106.2068,125.0414,387.3929,0.64300000667572,0.0950000025331974,0.261999994516373
2256416725706762240,587739609700237386,159.7108,193.7351,217.5183,777.7728,0.587999999523163,0.204999998211861,0.206000000238419
2728114367760459776,587744874249977914,386.66,267.4898,277.5555,931.8107,0.30799999833107,0.230000000447035,0.461999997496605
382981643679328256,587725041174118583,15.47227,61.91719,153.0774,333.113,0.400000005960464,0.56700000166893,0.0329999998211861
405450165890082816,587725590385983750,34.61841,69.83717,105.1546,299.8638,0.695999979972839,0.208999997004867,0.0940000014379621
860190040276363264,587728930269036669,600.8761,288.3894,203.1693,1065.747,0.407000005245209,0.222000002861023,0.370000004768372
860190040276363264,587728930269036669,600.8761,288.3894,203.1693,1065.747,0.407000005245209,0.222000002861023,0.370000004768372
860190040276363264,587728930269036669,600.8761,288.3894,203.1693,1065.747,0.407000005245209,0.222000002861023,0.370000004768372
860190040276363264,587728930269036669,600.8761,288.3894,203.1693,1065.747,0.407000005245209,0.222000002861023,0.370000004768372
865955055356897280,587729387680891039,92.68871,156.8691,176.144,620.9518,0.71399998664856,0.0480000004172325,0.238000005483627
865955055356897280,587729387680891039,92.68871,156.8691,176.144,620.9518,0.71399998664856,0.0480000004172325,0.238000005483627
871535901568690176,588011099408826508,111.4818,125.2676,141.5486,526.1752,0.50900000333786,0.28099999576807,0.210999995470047
1640528850402174976,588017111298211975,356.1201,205.7188,104.7946,701.6057,0.200000002980232,0.380999989807606,0.417999982833862
3112135577789556736,587742060552323287,55.94339,34.50387,23.82854,121.2484,0.680000007152557,0.320000000298023,0
324389498853025792,587722983352762532,101.6537,48.59513,37.75403,171.5164,0.841000020503998,0.101000001654029,0.0579999997280538
543974614330533888,587725552275882125,33.67936,116.0817,122.0017,408.3549,0.705999970436096,0.204999998211861,0.0879999995231628
543974614330533888,587725552275882125,33.67936,116.0817,122.0017,408.3549,0.705999970436096,0.204999998211861,0.0879999995231628
1007776392315693056,587731887885713577,22.54123,60.84443,101.7651,267.7753,0.456000000238419,0.333000008016825,0.210999995470047
1008938301412894720,587731886813282544,18.73924,84.17234,123.3167,340.8527,0.759999990463257,0.179999999701977,0.0599999986588955
2056061788755093504,587736525910769824,49.04173,159.5868,253.347,680.9092,0.647000014781952,0.204999998211861,0.146999999880791
2558134260837935104,587741533303079169,16.12174,50.98824,68.2977,193.6735,0.731000006198883,0.19200000166893,0.0769999995827675
2558134260837935104,587741533303079169,16.12174,50.98824,68.2977,193.6735,0.731000006198883,0.19200000166893,0.0769999995827675
2915105836814592000,587745244167340245,13.22761,83.28082,210.2467,476.3571,0.345999985933304,0.5,0.153999999165535
2915105836814592000,587745244167340245,13.22761,83.28082,210.2467,476.3571,0.345999985933304,0.5,0.153999999165535
743126960388990976,587727226235584615,11.4537,37.06233,97.47443,222.9458,0.625,0.333999991416931,0.0419999994337559
2564896257315203072,587741532768043128,10.21021,48.61809,70.77255,219.9508,0.518999993801117,0.444000005722046,0.0370000004768372
2814789419620395008,587742012741976204,5.209946,25.68046,57.06581,146.687,0.593999981880188,0.342999987304211,0.061999998986721
2814789419620395008,587742012741976204,5.209946,25.68046,57.06581,146.687,0.593999981880188,0.342999987304211,0.061999998986721
2822679509994596352,587742060532203658,207.9059,163.0395,93.53434,508.5052,0.625,0.218999996781349,0.156000003218651
424618507372619776,587731187805782213,14.39105,61.41483,82.4035,272.3554,0.449000000953674,0.488999992609024,0.0610000006854534
425627034429974528,587734303807570087,163.9319,171.7992,191.7933,713.9099,0.671999990940094,0.186999998986721,0.141000002622604
893979684180617216,588011219142508723,56.59832,198.6665,304.9789,911.774,0.508000016212463,0.181000001728535,0.310999987646937
1146340697465448448,587731869634986069,14.17132,30.43517,42.02777,115.8363,0.556999981403351,0.409999988973141,0.0320000015199184
1954588952639858688,587737809029496931,1723.429,904.8668,605.3881,3418.247,0.0359999984502792,0.142000004649162,0.820999994874001
1954588952639858688,587737809029496931,1723.429,904.8668,605.3881,3418.247,0.0359999984502792,0.142000004649162,0.820999994874001
1954588952639858688,587737809029496931,1723.429,904.8668,605.3881,3418.247,0.0359999984502792,0.142000004649162,0.820999994874001
1954588952639858688,587737809029496931,1723.429,904.8668,605.3881,3418.247,0.0359999984502792,0.142000004649162,0.820999994874001
2224833248561752064,588017978891436048,648.5981,436.3282,246.6832,1364.043,0.531000018119812,0.155999997630715,0.312000006437302
2224833248561752064,588017978891436048,648.5981,436.3282,246.6832,1364.043,0.531000018119812,0.155999997630715,0.312000006437302
3142435919580129280,588023721246916828,139.2686,169.8797,209.0029,675.7667,0.181999996304512,0.605999989435077,0.212999995797873
3142435919580129280,588023721246916828,139.2686,169.8797,209.0029,675.7667,0.181999996304512,0.605999989435077,0.212999995797873
593507070116915200,587726016152469684,88.08586,138.3203,161.2483,553.7043,0.695999979972839,0.259999990463257,0.0430000014603138
1093283488519448576,588295840177717340,35.47598,96.50674,154.4327,411.0286,0.75,0.0710000023245811,0.179000005125999
1350045842874066944,588013384338898976,17.08757,75.33749,107.3256,310.7483,0.5,0.234999999403954,0.263999998569489
1350045842874066944,588013384338898976,17.08757,75.33749,107.3256,310.7483,0.5,0.234999999403954,0.263999998569489
1627043614259439616,588017721715654750,83.28271,131.3972,150.0199,511.8037,0.388999998569489,0.296999990940094,0.315000005066395
1633717650762786816,588017110222373005,69.2324,93.43268,100.5518,405.1176,0.25,0.65599998831749,0.0939999967813492
1917529650880342016,588017704554266746,287.8713,255.5863,263.3059,913.889,0.439999997615814,0.240000005811453,0.320000011473894
2989411107665373184,587741727113674892,360.4423,236.54,155.557,827.559,0.312000006437302,0.406000010669231,0.280999999493361
2989411107665373184,587741727113674892,360.4423,236.54,155.557,827.559,0.312000006437302,0.406000010669231,0.280999999493361
346881377918019584,587726014013178091,19.27608,43.02208,77.35557,217.2595,0.384999990463257,0.613999985158443,0
2990562301372819456,587741726578114669,5.807823,38.7263,55.21339,170.9966,0.541999995708466,0.375,0.0839999988675117
463991745395320832,588015509290025122,285.9778,168.5036,93.14295,626.5402,0.39300000667572,0.25,0.35699999332428
465080254961051648,587731512081842218,827.2377,299.0201,74.46033,803.8705,0.570999979972839,0.14299999922514,0.28600001335144
465080254961051648,587731512081842218,827.2377,299.0201,74.46033,803.8705,0.570999979972839,0.14299999922514,0.28600001335144
465080254961051648,587731512081842218,827.2377,299.0201,74.46033,803.8705,0.570999979972839,0.14299999922514,0.28600001335144
465080254961051648,587731512081842218,827.2377,299.0201,74.46033,803.8705,0.570999979972839,0.14299999922514,0.28600001335144
465080254961051648,587731512081842218,827.2377,299.0201,74.46033,803.8705,0.570999979972839,0.14299999922514,0.28600001335144
715056427994998784,587726879409570601,38.52448,132.2229,205.7878,554.3268,0.615000009536743,0.15400000475347,0.231000006198883
2510894020071286784,587739721091907694,15.0661,71.3119,149.5929,424.3905,0.773000001907349,0.181000009179115,0.0450000017881393
2510894020071286784,587739721091907694,15.0661,71.3119,149.5929,424.3905,0.773000001907349,0.181000009179115,0.0450000017881393
2510894020071286784,587739721091907694,15.0661,71.3119,149.5929,424.3905,0.773000001907349,0.181000009179115,0.0450000017881393
2947661831927261184,588023668640579794,11.35707,40.38836,55.31525,147.7219,0.541999995708466,0.304999999701977,0.152999997138977
1056265132109228032,587732152567529576,149.1786,94.84252,93.54163,344.6708,0.289000004529953,0.263000003993511,0.447000004351139
463901305463662592,588015508753612950,17.28423,49.38208,67.54999,193.4656,0.418999999761581,0.488000011071563,0.0930000022053719
675613100501657600,587728677394579646,28.62675,91.27549,150.5912,473.3387,0.448000013828278,0.345000009983778,0.206999998539686
916551008530753536,588011101035495538,112.914,170.4839,211.8961,618.2933,0.39300000667572,0.53600000590086,0.0710000023245811
934671508620470272,587731679582355644,8.021029,21.51987,35.18729,101.0537,0.172999992966652,0.813999993726611,0.0130000002682209
1997362990478813184,587738568173879302,4049.296,1004.167,322.9062,3599.715,0.068000003695488,0.08500000461936,0.848000019788742
1997362990478813184,587738568173879302,4049.296,1004.167,322.9062,3599.715,0.068000003695488,0.08500000461936,0.848000019788742
1997362990478813184,587738568173879302,4049.296,1004.167,322.9062,3599.715,0.068000003695488,0.08500000461936,0.848000019788742
3344032201720227840,587739407342960956,120.8391,129.3099,159.6706,591.0549,0.068000003695488,0.249999998137355,0.681999996304512
397611195844028416,587725505557233924,170.476,209.2015,236.312,871.9615,0.428999990224838,0.25,0.32200001180172
615874432895838208,587728664506073210,1962.226,905.6573,427.5114,2963.585,0.5,0.263999998569489,0.234999999403954
615874432895838208,587728664506073210,1962.226,905.6573,427.5114,2963.585,0.5,0.263999998569489,0.234999999403954
615874432895838208,587728664506073210,1962.226,905.6573,427.5114,2963.585,0.5,0.263999998569489,0.234999999403954
615874432895838208,587728664506073210,1962.226,905.6573,427.5114,2963.585,0.5,0.263999998569489,0.234999999403954
619355757426534400,588007003625881781,115.8751,98.26063,63.85823,304.973,0.462000012397766,0.19199999794364,0.345999993383884
880459813388052480,588011124115898428,4263.173,1251.859,468.0479,4043.939,0,0.448000006377697,0.552000001072884
880459813388052480,588011124115898428,4263.173,1251.859,468.0479,4043.939,0,0.448000006377697,0.552000001072884
880459813388052480,588011124115898428,4263.173,1251.859,468.0479,4043.939,0,0.448000006377697,0.552000001072884
1107956467803121664,587731172232528388,38.79201,139.3384,285.9695,695.2622,0.591000020503998,0.181999996304512,0.226999998092651
1651791697744521216,588298663044513866,470.0494,454.0237,518.1613,1764.394,0.479999989271164,0.239999994635582,0.280000001192093
1919783100783552512,587736479199658069,3840.137,897.2647,159.9583,2679.359,0.24099999666214,0.137000001966953,0.620999984443188
1919783100783552512,587736479199658069,3840.137,897.2647,159.9583,2679.359,0.24099999666214,0.137000001966953,0.620999984443188
1919783100783552512,587736479199658069,3840.137,897.2647,159.9583,2679.359,0.24099999666214,0.137000001966953,0.620999984443188
2176485522929641472,587739158184329455,29.51496,83.58723,128.3759,379.5077,0.26800000667572,0.71399998664856,0.0179999992251396
2177647706317547520,587738947739451439,275.443,278.8871,341.6874,1243.495,0.537999987602234,0.230000000447035,0.230000000447035
2662791000686094336,587742062670971037,9.070445,50.88748,66.46062,215.435,0.0810000002384186,0.892000004649162,0.0270000007003546
2662871814790735872,587741816783962136,344.7626,278.2234,295.152,1067.165,0.483999997377396,0.160999994724989,0.354999989271164
2672902659807143936,587742060523880567,304.0872,124.2613,160.6382,452.4061,0.319999992847443,0.259999997913837,0.419999994337559
3095273737411389440,587742628524982485,28.42076,93.40215,220.3417,474.0659,0,1,0
3095273737411389440,587742628524982485,28.42076,93.40215,220.3417,474.0659,0,1,0
3096325695178041344,587742575921266911,152.7332,142.4249,147.6033,549.8557,0.515999972820282,0.290999993681908,0.194000005722046
3096397713189660672,587742611878314206,7.82634,40.68095,57.49069,168.3658,0.609000027179718,0.36999998986721,0.0219999998807907
511255071862843392,587727179538694354,119.1126,141.7592,175.2166,573.0839,0.481000006198883,0.370000004768372,0.148000001907349
511255071862843392,587727179538694354,119.1126,141.7592,175.2166,573.0839,0.481000006198883,0.370000004768372,0.148000001907349
987419205580122112,588013381665357930,6.23968,36.29358,59.2746,173.192,0.00999999977648258,0.985000028274953,0.00499999988824129
987419205580122112,588013381665357930,6.23968,36.29358,59.2746,173.192,0.00999999977648258,0.985000028274953,0.00499999988824129
1002126276972013568,587731873921630644,188.7063,236.6399,305.5455,996.7911,0.5,0.428000010550022,0.0710000023245811
1508799930070755328,587733432457298161,33.7188,109.9428,239.3383,581.3214,0.709999978542328,0.160999994724989,0.128999993205071
1508799930070755328,587733432457298161,33.7188,109.9428,239.3383,581.3214,0.709999978542328,0.160999994724989,0.128999993205071
1508799930070755328,587733432457298161,33.7188,109.9428,239.3383,581.3214,0.709999978542328,0.160999994724989,0.128999993205071
1530129634723653632,588017604138369082,379.0709,188.2531,102.8334,649.6617,0.256999999284744,0.028999999165535,0.71399998664856
2054898780414699520,587730022788825222,67.8009,94.13747,117.9597,404.8597,0.0939999967813492,0.62499999627471,0.28099998831749
2552462704983959552,587741421096861831,704.2838,311.4647,139.4327,1025.44,0.449999988079071,0.166999995708466,0.382999993860722
2552462704983959552,587741421096861831,704.2838,311.4647,139.4327,1025.44,0.449999988079071,0.166999995708466,0.382999993860722
2552462704983959552,587741421096861831,704.2838,311.4647,139.4327,1025.44,0.449999988079071,0.166999995708466,0.382999993860722
2552462704983959552,587741421096861831,704.2838,311.4647,139.4327,1025.44,0.449999988079071,0.166999995708466,0.382999993860722
736414991137138688,587727178989437048,83.75527,296.0634,468.7244,1182.918,0.666999995708466,0.133000001311302,0.200000002980232
748839472900106240,587727231597281401,13.93867,50.43266,99.78616,243.1892,0.046000000089407,0.926000006496906,0.0290000000968575
748839472900106240,587727231597281401,13.93867,50.43266,99.78616,243.1892,0.046000000089407,0.926000006496906,0.0290000000968575
2098836636245714944,587737933044908391,32.82489,126.4154,190.1341,488.0252,0.554000020027161,0.339000001549721,0.10700000077486
2582964820412229632,587741391572500732,19.18816,45.74325,53.42631,161.9843,0.146999999880791,0.793999969959259,0.0579999983310699
3247136364075968512,587742889972924639,61.32179,69.30454,66.27363,266.8016,0.326999992132187,0.544999986886978,0.126999996602535
441482261058054144,588015509273378878,1005.458,704.8079,787.3768,2785.506,0.150000005960464,0.200000006705523,0.650000005960464
441482261058054144,588015509273378878,1005.458,704.8079,787.3768,2785.506,0.150000005960464,0.200000006705523,0.650000005960464
654173449048057856,587728879272329343,22.65496,80.87852,108.3552,316.461,0.545000016689301,0.318000003695488,0.136000007390976
654173449048057856,587728879272329343,22.65496,80.87852,108.3552,316.461,0.545000016689301,0.318000003695488,0.136000007390976
665468451518703616,587726100416430301,61.59958,84.84689,89.73827,313.0656,0.0710000023245811,0.78600001335144,0.14300000667572
889564596195584000,588011125194424452,422.3695,267.0946,160.4614,1058.849,0.46900001168251,0.343999996781349,0.186999998986721
889564596195584000,588011125194424452,422.3695,267.0946,160.4614,1058.849,0.46900001168251,0.343999996781349,0.186999998986721
904201842810972160,588015509290025122,272.0429,161.9019,94.71133,577.6886,0.39300000667572,0.25,0.35699999332428
1139476445987366912,587731869094117492,250.1158,185.1543,126.0975,635.1966,0.518999993801117,0.249999990686774,0.231000006198883
3127775031250151424,587742551756505208,39.76491,90.33739,157.2384,440.4263,0.344999998807907,0.516000010073185,0.137000001966953
